3.991989e+002,0.000000e+000
4.011274e+002,0.000000e+000
4.030559e+002,0.000000e+000
4.049844e+002,0.000000e+000
4.069129e+002,0.000000e+000
4.088414e+002,0.000000e+000
4.107699e+002,0.000000e+000
4.126984e+002,0.000000e+000
4.146269e+002,0.000000e+000
4.165554e+002,0.000000e+000
4.184839e+002,0.000000e+000
4.204124e+002,0.000000e+000
4.223409e+002,0.000000e+000
4.242694e+002,0.000000e+000
4.261979e+002,0.000000e+000
4.281264e+002,0.000000e+000
4.300549e+002,0.000000e+000
4.319834e+002,0.000000e+000
4.339119e+002,0.000000e+000
4.358404e+002,0.000000e+000
4.377689e+002,0.000000e+000
4.396974e+002,0.000000e+000
4.416259e+002,0.000000e+000
4.435544e+002,0.000000e+000
4.454829e+002,0.000000e+000
4.474114e+002,0.000000e+000
4.493399e+002,0.000000e+000
4.512684e+002,0.000000e+000
4.531969e+002,0.000000e+000
4.551254e+002,0.000000e+000
4.570539e+002,0.000000e+000
4.589824e+002,0.000000e+000
4.609109e+002,0.000000e+000
4.628394e+002,0.000000e+000
4.647679e+002,0.000000e+000
4.666964e+002,0.000000e+000
4.686248e+002,0.000000e+000
4.705533e+002,0.000000e+000
4.724818e+002,0.000000e+000
4.744103e+002,0.000000e+000
4.763388e+002,0.000000e+000
4.782673e+002,0.000000e+000
4.801958e+002,0.000000e+000
4.821243e+002,0.000000e+000
4.840528e+002,0.000000e+000
4.859813e+002,0.000000e+000
4.879098e+002,0.000000e+000
4.898383e+002,0.000000e+000
4.917668e+002,0.000000e+000
4.936953e+002,0.000000e+000
4.956238e+002,0.000000e+000
4.975523e+002,0.000000e+000
4.994808e+002,0.000000e+000
5.014093e+002,0.000000e+000
5.033378e+002,0.000000e+000
5.052663e+002,0.000000e+000
5.071948e+002,0.000000e+000
5.091233e+002,0.000000e+000
5.110518e+002,0.000000e+000
5.129803e+002,0.000000e+000
5.149088e+002,0.000000e+000
5.168373e+002,0.000000e+000
5.187657e+002,0.000000e+000
5.206943e+002,0.000000e+000
5.226227e+002,0.000000e+000
5.245513e+002,0.000000e+000
5.264797e+002,0.000000e+000
5.284083e+002,0.000000e+000
5.303367e+002,0.000000e+000
5.322653e+002,0.000000e+000
5.341937e+002,0.000000e+000
5.361223e+002,0.000000e+000
5.380507e+002,0.000000e+000
5.399792e+002,0.000000e+000
5.419077e+002,0.000000e+000
5.438362e+002,0.000000e+000
5.457647e+002,0.000000e+000
5.476932e+002,0.000000e+000
5.496217e+002,0.000000e+000
5.515502e+002,0.000000e+000
5.534787e+002,0.000000e+000
5.554072e+002,0.000000e+000
5.573357e+002,0.000000e+000
5.592642e+002,0.000000e+000
5.611927e+002,0.000000e+000
5.631212e+002,0.000000e+000
5.650497e+002,0.000000e+000
5.669782e+002,0.000000e+000
5.689067e+002,0.000000e+000
5.708352e+002,0.000000e+000
5.727637e+002,0.000000e+000
5.746922e+002,0.000000e+000
5.766207e+002,0.000000e+000
5.785492e+002,0.000000e+000
5.804777e+002,0.000000e+000
5.824062e+002,0.000000e+000
5.843347e+002,0.000000e+000
5.862632e+002,0.000000e+000
5.881917e+002,0.000000e+000
5.901202e+002,0.000000e+000
5.920486e+002,0.000000e+000
5.939772e+002,0.000000e+000
5.959056e+002,0.000000e+000
5.978342e+002,0.000000e+000
5.997626e+002,0.000000e+000
6.016912e+002,0.000000e+000
6.036196e+002,0.000000e+000
6.055482e+002,0.000000e+000
6.074766e+002,0.000000e+000
6.094052e+002,0.000000e+000
6.113336e+002,0.000000e+000
6.132621e+002,0.000000e+000
6.151906e+002,0.000000e+000
6.171191e+002,0.000000e+000
6.190476e+002,0.000000e+000
6.209761e+002,0.000000e+000
6.229046e+002,0.000000e+000
6.248331e+002,0.000000e+000
6.267616e+002,0.000000e+000
6.286901e+002,0.000000e+000
6.306186e+002,0.000000e+000
6.325471e+002,0.000000e+000
6.344756e+002,0.000000e+000
6.364041e+002,0.000000e+000
6.383326e+002,0.000000e+000
6.402611e+002,0.000000e+000
6.421896e+002,0.000000e+000
6.441181e+002,0.000000e+000
6.460466e+002,0.000000e+000
6.479750e+002,0.000000e+000
6.499036e+002,4.708732e-003
6.518320e+002,5.144154e-003
6.537606e+002,4.841494e-003
6.556890e+002,4.252867e-003
6.576176e+002,4.364839e-003
6.595460e+002,4.360722e-003
6.614745e+002,3.937854e-003
6.634030e+002,3.338963e-003
6.653315e+002,3.225286e-003
6.672600e+002,3.312586e-003
6.691885e+002,3.259269e-003
6.711170e+002,2.828033e-003
6.730455e+002,2.769507e-003
6.749740e+002,3.033054e-003
6.769025e+002,2.946977e-003
6.788310e+002,2.703087e-003
6.807595e+002,2.721491e-003
6.826880e+002,2.581976e-003
6.846165e+002,2.377868e-003
6.865450e+002,2.145118e-003
6.884735e+002,2.161268e-003
6.904020e+002,2.264708e-003
6.923305e+002,2.360744e-003
6.942590e+002,2.389795e-003
6.961875e+002,2.039676e-003
6.981160e+002,1.858716e-003
7.000445e+002,1.884239e-003
7.019730e+002,1.897218e-003
7.039015e+002,1.906037e-003
7.058300e+002,1.870862e-003
7.077585e+002,1.869231e-003
7.096870e+002,1.954362e-003
7.116155e+002,1.818420e-003
7.135439e+002,1.754474e-003
7.154725e+002,1.822446e-003
7.174009e+002,1.810934e-003
7.193295e+002,1.662597e-003
7.212579e+002,1.484388e-003
7.231865e+002,1.421820e-003
7.251149e+002,1.595980e-003
7.270435e+002,1.736843e-003
7.289719e+002,1.938686e-003
7.309005e+002,2.037812e-003
7.328289e+002,1.905305e-003
7.347574e+002,1.613307e-003
7.366859e+002,1.416136e-003
7.386144e+002,1.525317e-003
7.405429e+002,1.571804e-003
7.424714e+002,1.474580e-003
7.443999e+002,1.446820e-003
7.463284e+002,1.443262e-003
7.482569e+002,1.433156e-003
7.501854e+002,1.487147e-003
7.521139e+002,1.511784e-003
7.540424e+002,1.452238e-003
7.559709e+002,1.469360e-003
7.578994e+002,1.476042e-003
7.598279e+002,1.443661e-003
7.617564e+002,1.396324e-003
7.636849e+002,1.438309e-003
7.656134e+002,1.407692e-003
7.675419e+002,1.314028e-003
7.694704e+002,1.215665e-003
7.713989e+002,1.212375e-003
7.733274e+002,1.313729e-003
7.752559e+002,1.470623e-003
7.771844e+002,1.492101e-003
7.791129e+002,1.524519e-003
7.810414e+002,1.528376e-003
7.829698e+002,1.368868e-003
7.848984e+002,1.301997e-003
7.868268e+002,1.502009e-003
7.887554e+002,1.408224e-003
7.906838e+002,1.155728e-003
7.926124e+002,1.092377e-003
7.945408e+002,1.202474e-003
7.964694e+002,1.389177e-003
7.983978e+002,1.386917e-003
8.003264e+002,1.233342e-003
8.022548e+002,1.307248e-003
8.041833e+002,1.374020e-003
8.061118e+002,1.312731e-003
8.080403e+002,1.246733e-003
8.099688e+002,1.225965e-003
8.118973e+002,1.233874e-003
8.138258e+002,1.235037e-003
8.157543e+002,1.275112e-003
8.176828e+002,1.247032e-003
8.196113e+002,1.146824e-003
8.215398e+002,1.293489e-003
8.234683e+002,1.435251e-003
8.253968e+002,1.324131e-003
8.273253e+002,1.295151e-003
8.292538e+002,1.279033e-003
8.311823e+002,1.208986e-003
8.331108e+002,1.295051e-003
8.350393e+002,1.307381e-003
8.369678e+002,1.162472e-003
8.388963e+002,1.201444e-003
8.408248e+002,1.191676e-003
8.427533e+002,1.062350e-003
8.446818e+002,9.848323e-004
8.466103e+002,1.061187e-003
8.485388e+002,1.181476e-003
8.504673e+002,1.111444e-003
8.523958e+002,1.067564e-003
8.543243e+002,1.121410e-003
8.562527e+002,9.624831e-004
8.581813e+002,9.367479e-004
8.601097e+002,1.041856e-003
8.620383e+002,1.140080e-003
8.639667e+002,1.128021e-003
8.658953e+002,1.090617e-003
8.678237e+002,1.068229e-003
8.697523e+002,1.086797e-003
8.716807e+002,1.099021e-003
8.736093e+002,1.106296e-003
8.755377e+002,1.211312e-003
8.774662e+002,1.270758e-003
8.793947e+002,1.142605e-003
8.813232e+002,1.086332e-003
8.832517e+002,1.111245e-003
8.851802e+002,1.150246e-003
8.871087e+002,1.133071e-003
8.890372e+002,1.069657e-003
8.909657e+002,9.623170e-004
8.928942e+002,9.260891e-004
8.948227e+002,1.140147e-003
8.967512e+002,1.080020e-003
8.986797e+002,9.840020e-004
9.006082e+002,1.014091e-003
9.025367e+002,1.048798e-003
9.044651e+002,1.024519e-003
9.063937e+002,9.691246e-004
9.083221e+002,1.028139e-003
9.102507e+002,1.054909e-003
9.121791e+002,1.085634e-003
9.141077e+002,1.063911e-003
9.160361e+002,9.455143e-004
9.179647e+002,9.317339e-004
9.198931e+002,9.833379e-004
9.218217e+002,9.652392e-004
9.237501e+002,8.973679e-004
9.256786e+002,7.964770e-004
9.276071e+002,8.853819e-004
9.295356e+002,1.059659e-003
9.314641e+002,9.994778e-004
9.333926e+002,9.581993e-004
9.353211e+002,9.977841e-004
9.372496e+002,1.053813e-003
9.391781e+002,9.833047e-004
9.411066e+002,9.350213e-004
9.430351e+002,9.323316e-004
9.449636e+002,9.162273e-004
9.468921e+002,8.713047e-004
9.488206e+002,8.817298e-004
9.507491e+002,9.616860e-004
9.526776e+002,9.265207e-004
9.546061e+002,8.706074e-004
9.565346e+002,9.729767e-004
9.584631e+002,1.055109e-003
9.603916e+002,9.522885e-004
9.623201e+002,9.067644e-004
9.642486e+002,8.926200e-004
9.661771e+002,8.976335e-004
9.681056e+002,9.256242e-004
9.700341e+002,1.006286e-003
9.719626e+002,1.043849e-003
9.738911e+002,9.868249e-004
9.758196e+002,9.628815e-004
9.777480e+002,9.749028e-004
9.796766e+002,8.658266e-004
9.816050e+002,8.246935e-004
9.835336e+002,8.687150e-004
9.854620e+002,8.272165e-004
9.873906e+002,8.603486e-004
9.893190e+002,9.495987e-004
9.912476e+002,8.942469e-004
9.931760e+002,8.966706e-004
9.951046e+002,8.893661e-004
9.970330e+002,8.471021e-004
9.989615e+002,8.345532e-004
1.000890e+003,8.797377e-004
1.002819e+003,9.719805e-004
1.004747e+003,9.678295e-004
1.006676e+003,9.122097e-004
1.008604e+003,9.752017e-004
1.010533e+003,1.008644e-003
1.012461e+003,8.713047e-004
1.014390e+003,8.111825e-004
1.016318e+003,8.491272e-004
1.018247e+003,8.184193e-004
1.020175e+003,8.249591e-004
1.022104e+003,8.297727e-004
1.024032e+003,8.455418e-004
1.025960e+003,8.638346e-004
1.027889e+003,8.621746e-004
1.029818e+003,8.771812e-004
1.031746e+003,9.200458e-004
1.033674e+003,9.462780e-004
1.035603e+003,9.782569e-004
1.037531e+003,9.345896e-004
1.039460e+003,8.020538e-004
1.041388e+003,7.820043e-004
1.043317e+003,9.054694e-004
1.045245e+003,9.209756e-004
1.047174e+003,8.561322e-004
1.049102e+003,8.259882e-004
1.051031e+003,8.553687e-004
1.052959e+003,9.538492e-004
1.054888e+003,9.923709e-004
1.056816e+003,9.649404e-004
1.058745e+003,8.353499e-004
1.060673e+003,8.315654e-004
1.062602e+003,9.617857e-004
1.064530e+003,1.001935e-003
1.066459e+003,9.142683e-004
1.068387e+003,8.724999e-004
1.070316e+003,8.624402e-004
1.072244e+003,8.446122e-004
1.074173e+003,8.570618e-004
1.076101e+003,8.868760e-004
1.078030e+003,9.174891e-004
1.079958e+003,9.152977e-004
1.081887e+003,8.624070e-004
1.083815e+003,8.423547e-004
1.085744e+003,9.161278e-004
1.087672e+003,9.582989e-004
1.089601e+003,8.670218e-004
1.091529e+003,8.657270e-004
1.093458e+003,9.260891e-004
1.095386e+003,9.189169e-004
1.097315e+003,8.487621e-004
1.099243e+003,8.683166e-004
1.101172e+003,9.002233e-004
1.103100e+003,8.810326e-004
1.105029e+003,9.048386e-004
1.106957e+003,8.609794e-004
1.108886e+003,7.954148e-004
1.110814e+003,8.361135e-004
1.112743e+003,8.906279e-004
1.114671e+003,8.671546e-004
1.116600e+003,8.441474e-004
1.118528e+003,8.417572e-004
1.120457e+003,8.994265e-004
1.122385e+003,9.293432e-004
1.124314e+003,9.257902e-004
1.126242e+003,9.527201e-004
1.128171e+003,8.747907e-004
1.130099e+003,8.187845e-004
1.132028e+003,8.854151e-004
1.133956e+003,8.718691e-004
1.135885e+003,8.781772e-004
1.137813e+003,8.767164e-004
1.139742e+003,9.359842e-004
1.141670e+003,9.103503e-004
1.143599e+003,8.650962e-004
1.145527e+003,9.150652e-004
1.147456e+003,8.732303e-004
1.149384e+003,8.415247e-004
1.151313e+003,9.342575e-004
1.153241e+003,9.473739e-004
1.155170e+003,8.322957e-004
1.157098e+003,8.659926e-004
1.159027e+003,8.989616e-004
1.160955e+003,8.869756e-004
1.162884e+003,9.054030e-004
1.164812e+003,9.106160e-004
1.166741e+003,8.562318e-004
1.168669e+003,8.036472e-004
1.170598e+003,8.891670e-004
1.172526e+003,9.424926e-004
1.174455e+003,9.200791e-004
1.176383e+003,8.612450e-004
1.178312e+003,8.003276e-004
1.180240e+003,8.501896e-004
1.182169e+003,9.134714e-004
1.184097e+003,8.962722e-004
1.186026e+003,8.161952e-004
1.187954e+003,8.312334e-004
1.189883e+003,8.914911e-004
1.191811e+003,9.508606e-004
1.193740e+003,9.473074e-004
1.195668e+003,9.197802e-004
1.197597e+003,8.983308e-004
1.199525e+003,8.734959e-004
1.201454e+003,8.262206e-004
1.203382e+003,8.800365e-004
1.205311e+003,8.933504e-004
1.207239e+003,9.145672e-004
1.209168e+003,8.970691e-004
1.211096e+003,8.462057e-004
1.213025e+003,8.396989e-004
1.214953e+003,8.810990e-004
1.216882e+003,8.604150e-004
1.218810e+003,8.541403e-004
1.220739e+003,8.975339e-004
1.222667e+003,9.138035e-004
1.224596e+003,8.806673e-004
1.226524e+003,8.626394e-004
